nm	Abs
660.00	-0.011
659.80	-0.011
659.60	-0.011
659.40	-0.011
659.20	-0.011
659.00	-0.011
658.80	-0.010
658.60	-0.011
658.40	-0.011
658.20	-0.011
658.00	-0.010
657.80	-0.010
657.60	-0.011
657.40	-0.011
657.20	-0.010
657.00	-0.011
656.80	-0.010
656.60	-0.010
656.40	-0.010
656.20	-0.011
656.00	-0.009
655.80	-0.010
655.60	-0.010
655.40	-0.010
655.20	-0.009
655.00	-0.011
654.80	-0.010
654.60	-0.010
654.40	-0.010
654.20	-0.009
654.00	-0.010
653.80	-0.009
653.60	-0.010
653.40	-0.010
653.20	-0.009
653.00	-0.009
652.80	-0.009
652.60	-0.009
652.40	-0.009
652.20	-0.009
652.00	-0.010
651.80	-0.009
651.60	-0.009
651.40	-0.007
651.20	-0.008
651.00	-0.008
650.80	-0.009
650.60	-0.008
650.40	-0.009
650.20	-0.008
650.00	-0.008
649.80	-0.008
649.60	-0.008
649.40	-0.008
649.20	-0.008
649.00	-0.008
648.80	-0.007
648.60	-0.006
648.40	-0.008
648.20	-0.008
648.00	-0.007
647.80	-0.007
647.60	-0.006
647.40	-0.006
647.20	-0.006
647.00	-0.006
646.80	-0.005
646.60	-0.006
646.40	-0.006
646.20	-0.006
646.00	-0.005
645.80	-0.005
645.60	-0.005
645.40	-0.005
645.20	-0.005
645.00	-0.004
644.80	-0.005
644.60	-0.004
644.40	-0.004
644.20	-0.005
644.00	-0.003
643.80	-0.004
643.60	-0.004
643.40	-0.004
643.20	-0.004
643.00	-0.003
642.80	-0.003
642.60	-0.002
642.40	-0.003
642.20	-0.002
642.00	-0.002
641.80	-0.002
641.60	-0.002
641.40	-0.001
641.20	-0.002
641.00	-0.001
640.80	-0.001
640.60	0.000
640.40	0.000
640.20	0.000
640.00	0.000
639.80	0.001
639.60	0.002
639.40	0.000
639.20	0.001
639.00	0.002
638.80	0.001
638.60	0.002
638.40	0.002
638.20	0.003
638.00	0.004
637.80	0.004
637.60	0.004
637.40	0.004
637.20	0.005
637.00	0.005
636.80	0.005
636.60	0.005
636.40	0.006
636.20	0.006
636.00	0.007
635.80	0.008
635.60	0.007
635.40	0.008
635.20	0.008
635.00	0.009
634.80	0.009
634.60	0.010
634.40	0.011
634.20	0.011
634.00	0.011
633.80	0.011
633.60	0.013
633.40	0.013
633.20	0.014
633.00	0.014
632.80	0.014
632.60	0.014
632.40	0.015
632.20	0.016
632.00	0.016
631.80	0.017
631.60	0.018
631.40	0.018
631.20	0.019
631.00	0.020
630.80	0.020
630.60	0.021
630.40	0.022
630.20	0.023
630.00	0.023
629.80	0.024
629.60	0.026
629.40	0.026
629.20	0.027
629.00	0.027
628.80	0.028
628.60	0.029
628.40	0.030
628.20	0.030
628.00	0.031
627.80	0.033
627.60	0.033
627.40	0.034
627.20	0.035
627.00	0.036
626.80	0.037
626.60	0.038
626.40	0.039
626.20	0.040
626.00	0.041
625.80	0.041
625.60	0.043
625.40	0.044
625.20	0.046
625.00	0.046
624.80	0.048
624.60	0.049
624.40	0.051
624.20	0.051
624.00	0.053
623.80	0.054
623.60	0.056
623.40	0.057
623.20	0.059
623.00	0.060
622.80	0.061
622.60	0.063
622.40	0.064
622.20	0.066
622.00	0.067
621.80	0.069
621.60	0.070
621.40	0.073
621.20	0.074
621.00	0.075
620.80	0.078
620.60	0.080
620.40	0.081
620.20	0.084
620.00	0.085
619.80	0.088
619.60	0.089
619.40	0.091
619.20	0.093
619.00	0.095
618.80	0.096
618.60	0.098
618.40	0.101
618.20	0.102
618.00	0.104
617.80	0.107
617.60	0.110
617.40	0.112
617.20	0.114
617.00	0.116
616.80	0.119
616.60	0.121
616.40	0.123
616.20	0.125
616.00	0.128
615.80	0.131
615.60	0.133
615.40	0.135
615.20	0.137
615.00	0.141
614.80	0.142
614.60	0.145
614.40	0.148
614.20	0.151
614.00	0.154
613.80	0.156
613.60	0.159
613.40	0.161
613.20	0.164
613.00	0.168
612.80	0.170
612.60	0.174
612.40	0.177
612.20	0.180
612.00	0.183
611.80	0.186
611.60	0.189
611.40	0.193
611.20	0.196
611.00	0.199
610.80	0.203
610.60	0.206
610.40	0.210
610.20	0.213
610.00	0.216
609.80	0.220
609.60	0.223
609.40	0.226
609.20	0.230
609.00	0.233
608.80	0.236
608.60	0.240
608.40	0.244
608.20	0.248
608.00	0.249
607.80	0.254
607.60	0.257
607.40	0.261
607.20	0.264
607.00	0.268
606.80	0.271
606.60	0.275
606.40	0.278
606.20	0.282
606.00	0.284
605.80	0.287
605.60	0.292
605.40	0.296
605.20	0.298
605.00	0.301
604.80	0.306
604.60	0.309
604.40	0.311
604.20	0.315
604.00	0.319
603.80	0.323
603.60	0.325
603.40	0.328
603.20	0.332
603.00	0.336
602.80	0.339
602.60	0.341
602.40	0.345
602.20	0.348
602.00	0.351
601.80	0.355
601.60	0.358
601.40	0.361
601.20	0.364
601.00	0.367
600.80	0.369
600.60	0.373
600.40	0.375
600.20	0.379
600.00	0.380
599.80	0.383
599.60	0.386
599.40	0.389
599.20	0.391
599.00	0.394
598.80	0.397
598.60	0.399
598.40	0.401
598.20	0.403
598.00	0.404
597.80	0.408
597.60	0.408
597.40	0.411
597.20	0.413
597.00	0.414
596.80	0.416
596.60	0.418
596.40	0.419
596.20	0.421
596.00	0.422
595.80	0.423
595.60	0.426
595.40	0.427
595.20	0.427
595.00	0.430
594.80	0.430
594.60	0.431
594.40	0.432
594.20	0.432
594.00	0.434
593.80	0.435
593.60	0.436
593.40	0.436
593.20	0.437
593.00	0.437
592.80	0.438
592.60	0.438
592.40	0.438
592.20	0.440
592.00	0.439
591.80	0.440
591.60	0.439
591.40	0.439
591.20	0.439
591.00	0.439
590.80	0.439
590.60	0.438
590.40	0.437
590.20	0.438
590.00	0.437
589.80	0.437
589.60	0.438
589.40	0.436
589.20	0.435
589.00	0.434
588.80	0.433
588.60	0.433
588.40	0.431
588.20	0.431
588.00	0.431
587.80	0.429
587.60	0.428
587.40	0.427
587.20	0.426
587.00	0.425
586.80	0.424
586.60	0.422
586.40	0.421
586.20	0.420
586.00	0.418
585.80	0.416
585.60	0.416
585.40	0.415
585.20	0.412
585.00	0.412
584.80	0.409
584.60	0.408
584.40	0.406
584.20	0.405
584.00	0.404
583.80	0.402
583.60	0.400
583.40	0.398
583.20	0.397
583.00	0.395
582.80	0.393
582.60	0.392
582.40	0.390
582.20	0.388
582.00	0.386
581.80	0.384
581.60	0.382
581.40	0.381
581.20	0.379
581.00	0.377
580.80	0.375
580.60	0.373
580.40	0.372
580.20	0.369
580.00	0.368
579.80	0.366
579.60	0.362
579.40	0.361
579.20	0.360
579.00	0.356
578.80	0.355
578.60	0.354
578.40	0.352
578.20	0.350
578.00	0.348
577.80	0.346
577.60	0.345
577.40	0.342
577.20	0.341
577.00	0.339
576.80	0.337
576.60	0.336
576.40	0.333
576.20	0.330
576.00	0.329
575.80	0.328
575.60	0.326
575.40	0.325
575.20	0.323
575.00	0.321
574.80	0.319
574.60	0.317
574.40	0.316
574.20	0.314
574.00	0.313
573.80	0.312
573.60	0.310
573.40	0.308
573.20	0.306
573.00	0.304
572.80	0.303
572.60	0.301
572.40	0.300
572.20	0.298
572.00	0.296
571.80	0.295
571.60	0.293
571.40	0.292
571.20	0.291
571.00	0.288
570.80	0.287
570.60	0.285
570.40	0.283
570.20	0.282
570.00	0.281
569.80	0.279
569.60	0.279
569.40	0.277
569.20	0.275
569.00	0.273
568.80	0.272
568.60	0.272
568.40	0.271
568.20	0.268
568.00	0.267
567.80	0.267
567.60	0.265
567.40	0.264
567.20	0.261
567.00	0.261
566.80	0.260
566.60	0.259
566.40	0.258
566.20	0.256
566.00	0.256
565.80	0.254
565.60	0.253
565.40	0.251
565.20	0.251
565.00	0.250
564.80	0.249
564.60	0.248
564.40	0.246
564.20	0.246
564.00	0.245
563.80	0.244
563.60	0.242
563.40	0.242
563.20	0.240
563.00	0.240
562.80	0.238
562.60	0.237
562.40	0.236
562.20	0.234
562.00	0.235
561.80	0.234
561.60	0.233
561.40	0.232
561.20	0.231
561.00	0.231
560.80	0.228
560.60	0.228
560.40	0.226
560.20	0.226
560.00	0.224
559.80	0.225
559.60	0.223
559.40	0.222
559.20	0.222
559.00	0.222
558.80	0.220
558.60	0.219
558.40	0.218
558.20	0.218
558.00	0.216
557.80	0.216
557.60	0.215
557.40	0.214
557.20	0.213
557.00	0.213
556.80	0.212
556.60	0.211
556.40	0.211
556.20	0.209
556.00	0.208
555.80	0.207
555.60	0.207
555.40	0.206
555.20	0.206
555.00	0.205
554.80	0.204
554.60	0.202
554.40	0.203
554.20	0.202
554.00	0.201
553.80	0.201
553.60	0.200
553.40	0.199
553.20	0.198
553.00	0.198
552.80	0.196
552.60	0.196
552.40	0.196
552.20	0.195
552.00	0.194
551.80	0.192
551.60	0.192
551.40	0.192
551.20	0.190
551.00	0.191
550.80	0.189
550.60	0.189
550.40	0.187
550.20	0.186
550.00	0.186
549.80	0.185
549.60	0.184
549.40	0.183
549.20	0.182
549.00	0.183
548.80	0.181
548.60	0.180
548.40	0.180
548.20	0.179
548.00	0.178
547.80	0.178
547.60	0.178
547.40	0.176
547.20	0.175
547.00	0.175
546.80	0.174
546.60	0.172
546.40	0.172
546.20	0.172
546.00	0.171
545.80	0.169
545.60	0.170
545.40	0.168
545.20	0.168
545.00	0.167
544.80	0.166
544.60	0.166
544.40	0.165
544.20	0.165
544.00	0.164
543.80	0.163
543.60	0.162
543.40	0.162
543.20	0.161
543.00	0.160
542.80	0.159
542.60	0.160
542.40	0.158
542.20	0.157
542.00	0.156
541.80	0.156
541.60	0.155
541.40	0.155
541.20	0.153
541.00	0.153
540.80	0.152
540.60	0.151
540.40	0.150
540.20	0.150
540.00	0.149
539.80	0.148
539.60	0.148
539.40	0.147
539.20	0.146
539.00	0.146
538.80	0.145
538.60	0.144
538.40	0.144
538.20	0.143
538.00	0.142
537.80	0.142
537.60	0.140
537.40	0.141
537.20	0.140
537.00	0.138
536.80	0.138
536.60	0.137
536.40	0.137
536.20	0.136
536.00	0.136
535.80	0.135
535.60	0.134
535.40	0.133
535.20	0.132
535.00	0.132
534.80	0.132
534.60	0.130
534.40	0.129
534.20	0.130
534.00	0.130
533.80	0.128
533.60	0.127
533.40	0.128
533.20	0.127
533.00	0.126
532.80	0.125
532.60	0.125
532.40	0.126
532.20	0.123
532.00	0.122
531.80	0.122
531.60	0.122
531.40	0.120
531.20	0.119
531.00	0.126
530.80	0.127
530.60	0.125
530.40	0.124
530.20	0.124
530.00	0.123
529.80	0.123
529.60	0.122
529.40	0.122
529.20	0.121
529.00	0.120
528.80	0.119
528.60	0.120
528.40	0.119
528.20	0.119
528.00	0.117
527.80	0.119
527.60	0.117
527.40	0.118
527.20	0.115
527.00	0.115
526.80	0.116
526.60	0.113
526.40	0.113
526.20	0.113
526.00	0.113
525.80	0.112
525.60	0.112
525.40	0.111
525.20	0.111
525.00	0.111
524.80	0.110
524.60	0.110
524.40	0.108
524.20	0.108
524.00	0.109
523.80	0.108
523.60	0.108
523.40	0.108
523.20	0.105
523.00	0.105
522.80	0.106
522.60	0.105
522.40	0.105
522.20	0.104
522.00	0.103
521.80	0.103
521.60	0.102
521.40	0.104
521.20	0.102
521.00	0.104
520.80	0.101
520.60	0.102
520.40	0.101
520.20	0.101
520.00	0.100
519.80	0.099
519.60	0.100
519.40	0.100
519.20	0.098
519.00	0.099
518.80	0.098
518.60	0.098
518.40	0.098
518.20	0.097
518.00	0.096
517.80	0.096
517.60	0.095
517.40	0.095
517.20	0.096
517.00	0.095
516.80	0.095
516.60	0.094
516.40	0.094
516.20	0.094
516.00	0.094
515.80	0.093
515.60	0.094
515.40	0.092
515.20	0.091
515.00	0.092
514.80	0.092
514.60	0.094
514.40	0.090
514.20	0.090
514.00	0.091
513.80	0.091
513.60	0.090
513.40	0.091
513.20	0.090
513.00	0.089
512.80	0.089
512.60	0.089
512.40	0.090
512.20	0.088
512.00	0.089
511.80	0.088
511.60	0.087
511.40	0.088
511.20	0.088
511.00	0.087
510.80	0.087
510.60	0.088
510.40	0.086
510.20	0.086
510.00	0.086
509.80	0.086
509.60	0.086
509.40	0.085
509.20	0.085
509.00	0.085
508.80	0.085
508.60	0.086
508.40	0.085
508.20	0.086
508.00	0.084
507.80	0.085
507.60	0.084
507.40	0.085
507.20	0.083
507.00	0.083
506.80	0.082
506.60	0.083
506.40	0.083
506.20	0.084
506.00	0.084
505.80	0.084
505.60	0.083
505.40	0.082
505.20	0.082
505.00	0.083
504.80	0.081
504.60	0.081
504.40	0.082
504.20	0.082
504.00	0.082
503.80	0.082
503.60	0.082
503.40	0.081
503.20	0.082
503.00	0.081
502.80	0.082
502.60	0.081
502.40	0.081
502.20	0.080
502.00	0.081
501.80	0.081
501.60	0.081
501.40	0.081
501.20	0.081
501.00	0.080
500.80	0.081
500.60	0.081
500.40	0.081
500.20	0.079
500.00	0.080
499.80	0.080
499.60	0.081
499.40	0.080
499.20	0.080
499.00	0.081
498.80	0.081
498.60	0.080
498.40	0.082
498.20	0.081
498.00	0.080
497.80	0.080
497.60	0.080
497.40	0.081
497.20	0.080
497.00	0.081
496.80	0.081
496.60	0.079
496.40	0.080
496.20	0.081
496.00	0.079
495.80	0.081
495.60	0.081
495.40	0.079
495.20	0.080
495.00	0.080
494.80	0.079
494.60	0.080
494.40	0.080
494.20	0.079
494.00	0.080
493.80	0.080
493.60	0.079
493.40	0.081
493.20	0.081
493.00	0.080
492.80	0.081
492.60	0.081
492.40	0.081
492.20	0.081
492.00	0.082
491.80	0.081
491.60	0.082
491.40	0.080
491.20	0.082
491.00	0.081
490.80	0.082
490.60	0.081
490.40	0.082
490.20	0.081
490.00	0.081
489.80	0.082
489.60	0.083
489.40	0.082
489.20	0.082
489.00	0.082
488.80	0.082
488.60	0.082
488.40	0.082
488.20	0.082
488.00	0.081
487.80	0.082
487.60	0.082
487.40	0.082
487.20	0.083
487.00	0.083
486.80	0.082
486.60	0.083
486.40	0.083
486.20	0.084
486.00	0.085
485.80	0.084
485.60	0.083
485.40	0.083
485.20	0.082
485.00	0.083
484.80	0.084
484.60	0.084
484.40	0.086
484.20	0.084
484.00	0.084
483.80	0.085
483.60	0.086
483.40	0.084
483.20	0.084
483.00	0.085
482.80	0.085
482.60	0.084
482.40	0.086
482.20	0.087
482.00	0.085
481.80	0.085
481.60	0.085
481.40	0.086
481.20	0.086
481.00	0.087
480.80	0.086
480.60	0.085
480.40	0.086
480.20	0.087
480.00	0.088
479.80	0.087
479.60	0.087
479.40	0.087
479.20	0.087
479.00	0.087
478.80	0.089
478.60	0.088
478.40	0.087
478.20	0.089
478.00	0.089
477.80	0.088
477.60	0.088
477.40	0.089
477.20	0.090
477.00	0.090
476.80	0.089
476.60	0.089
476.40	0.089
476.20	0.089
476.00	0.090
475.80	0.090
475.60	0.090
475.40	0.090
475.20	0.091
475.00	0.090
474.80	0.090
474.60	0.091
474.40	0.091
474.20	0.092
474.00	0.092
473.80	0.093
473.60	0.091
473.40	0.090
473.20	0.092
473.00	0.092
472.80	0.093
472.60	0.093
472.40	0.094
472.20	0.093
472.00	0.092
471.80	0.094
471.60	0.093
471.40	0.094
471.20	0.093
471.00	0.094
470.80	0.094
470.60	0.094
470.40	0.095
470.20	0.094
470.00	0.094
469.80	0.097
469.60	0.094
469.40	0.095
469.20	0.096
469.00	0.096
468.80	0.095
468.60	0.096
468.40	0.096
468.20	0.096
468.00	0.097
467.80	0.097
467.60	0.097
467.40	0.098
467.20	0.096
467.00	0.097
466.80	0.100
466.60	0.099
466.40	0.098
466.20	0.098
466.00	0.099
465.80	0.098
465.60	0.097
465.40	0.098
465.20	0.099
465.00	0.099
464.80	0.099
464.60	0.099
464.40	0.100
464.20	0.099
464.00	0.099
463.80	0.100
463.60	0.101
463.40	0.098
463.20	0.103
463.00	0.100
462.80	0.101
462.60	0.100
462.40	0.103
462.20	0.101
462.00	0.101
461.80	0.101
461.60	0.102
461.40	0.101
461.20	0.103
461.00	0.103
460.80	0.102
460.60	0.103
460.40	0.104
460.20	0.102
460.00	0.104
459.80	0.104
459.60	0.103
459.40	0.103
459.20	0.105
459.00	0.104
458.80	0.104
458.60	0.103
458.40	0.104
458.20	0.107
458.00	0.104
457.80	0.105
457.60	0.104
457.40	0.104
457.20	0.106
457.00	0.105
456.80	0.104
456.60	0.104
456.40	0.105
456.20	0.105
456.00	0.106
455.80	0.106
455.60	0.105
455.40	0.106
455.20	0.106
455.00	0.105
454.80	0.107
454.60	0.106
454.40	0.106
454.20	0.106
454.00	0.106
453.80	0.107
453.60	0.108
453.40	0.106
453.20	0.108
453.00	0.108
452.80	0.107
452.60	0.107
452.40	0.107
452.20	0.107
452.00	0.108
451.80	0.106
451.60	0.109
451.40	0.109
451.20	0.108
451.00	0.108
450.80	0.107
450.60	0.109
450.40	0.108
450.20	0.108
450.00	0.109
449.80	0.109
449.60	0.107
449.40	0.108
449.20	0.108
449.00	0.109
448.80	0.110
448.60	0.107
448.40	0.108
448.20	0.109
448.00	0.110
447.80	0.108
447.60	0.107
447.40	0.110
447.20	0.110
447.00	0.108
446.80	0.108
446.60	0.109
446.40	0.108
446.20	0.109
446.00	0.108
445.80	0.109
445.60	0.110
445.40	0.108
445.20	0.109
445.00	0.110
444.80	0.108
444.60	0.107
444.40	0.109
444.20	0.110
444.00	0.108
443.80	0.108
443.60	0.109
443.40	0.109
443.20	0.109
443.00	0.109
442.80	0.109
442.60	0.108
442.40	0.108
442.20	0.108
442.00	0.111
441.80	0.110
441.60	0.109
441.40	0.109
441.20	0.107
441.00	0.109
440.80	0.108
440.60	0.109
440.40	0.109
440.20	0.108
440.00	0.108
439.80	0.109
439.60	0.108
439.40	0.108
439.20	0.110
439.00	0.110
438.80	0.110
438.60	0.106
438.40	0.108
438.20	0.110
438.00	0.108
437.80	0.109
437.60	0.108
437.40	0.107
437.20	0.107
437.00	0.105
436.80	0.108
436.60	0.106
436.40	0.109
436.20	0.106
436.00	0.110
435.80	0.108
435.60	0.108
435.40	0.107
435.20	0.105
435.00	0.108
434.80	0.107
434.60	0.108
434.40	0.107
434.20	0.104
434.00	0.107
433.80	0.106
433.60	0.105
433.40	0.105
433.20	0.106
433.00	0.106
432.80	0.106
432.60	0.105
432.40	0.104
432.20	0.106
432.00	0.104
431.80	0.106
431.60	0.106
431.40	0.105
431.20	0.106
431.00	0.103
430.80	0.105
430.60	0.105
430.40	0.105
430.20	0.104
430.00	0.104
429.80	0.102
429.60	0.104
429.40	0.105
429.20	0.104
429.00	0.104
428.80	0.104
428.60	0.105
428.40	0.104
428.20	0.102
428.00	0.104
427.80	0.100
427.60	0.104
427.40	0.101
427.20	0.101
427.00	0.103
426.80	0.101
426.60	0.100
426.40	0.102
426.20	0.102
426.00	0.101
425.80	0.100
425.60	0.101
425.40	0.101
425.20	0.100
425.00	0.100
424.80	0.100
424.60	0.099
424.40	0.099
424.20	0.100
424.00	0.098
423.80	0.100
423.60	0.100
423.40	0.097
423.20	0.100
423.00	0.099
422.80	0.099
422.60	0.099
422.40	0.098
422.20	0.096
422.00	0.090
421.80	0.090
421.60	0.089
421.40	0.090
421.20	0.088
421.00	0.088
420.80	0.089
420.60	0.088
420.40	0.087
420.20	0.089
420.00	0.089
419.80	0.088
419.60	0.088
419.40	0.087
419.20	0.089
419.00	0.086
418.80	0.087
418.60	0.087
418.40	0.085
418.20	0.087
418.00	0.087
417.80	0.087
417.60	0.086
417.40	0.085
417.20	0.087
417.00	0.087
416.80	0.085
416.60	0.085
416.40	0.085
416.20	0.084
416.00	0.083
415.80	0.084
415.60	0.085
415.40	0.084
415.20	0.085
415.00	0.084
414.80	0.084
414.60	0.083
414.40	0.084
414.20	0.083
414.00	0.084
413.80	0.081
413.60	0.083
413.40	0.082
413.20	0.082
413.00	0.082
412.80	0.084
412.60	0.081
412.40	0.082
412.20	0.081
412.00	0.082
411.80	0.082
411.60	0.081
411.40	0.082
411.20	0.082
411.00	0.082
410.80	0.082
410.60	0.082
410.40	0.083
410.20	0.082
410.00	0.081
409.80	0.079
409.60	0.080
409.40	0.082
409.20	0.080
409.00	0.082
408.80	0.079
408.60	0.080
408.40	0.078
408.20	0.080
408.00	0.082
407.80	0.079
407.60	0.081
407.40	0.080
407.20	0.080
407.00	0.080
406.80	0.082
406.60	0.079
406.40	0.081
406.20	0.080
406.00	0.080
405.80	0.078
405.60	0.077
405.40	0.079
405.20	0.079
405.00	0.079
404.80	0.081
404.60	0.081
404.40	0.079
404.20	0.079
404.00	0.077
403.80	0.080
403.60	0.080
403.40	0.079
403.20	0.078
403.00	0.078
402.80	0.078
402.60	0.080
402.40	0.081
402.20	0.079
402.00	0.082
401.80	0.080
401.60	0.080
401.40	0.079
401.20	0.081
401.00	0.080
400.80	0.077
400.60	0.081
400.40	0.080
400.20	0.082
400.00	0.080
